comment,cluster
"Frete caro . Apesar de entregar no prazo , demorou bem mais do que outras lojas com o mesmo prazo .",2
"Adquiri o produto via site do baratheon e me foi entregue conforme o prazo acordado. Recomendo o baratheon porque a anos compro neste site e muito gosto dos preços, qualidade e atendimento.",1
"O produto foi o correto, chegou no prazo, entretanto houve muita confusão no rastreamento do produto, passando muitos dias para atualizar uma localização que fisicamente dura 90 minutos. ",0
Ainda não recebi a mercadoria! mas como preciso do produto estou esperando que o problema se resolva.,0
Entrega rápida ,1
já fiz vareas compra no baratheon,0
Tudo conforme previsto.,1
otimos produtos perfeita qualidade estou muito satisfeito,1
"A película veio com várias marcas circulares, provavelmente provenientes da fabricação.
Não recomendo a película.",2
"Produto aparentemente de ótima qualidade, apenas a película não serviu para o aparelho.",2
Adorei o relógio e chegou rápido!,1
"Fiz o pedido de dois kits de progressiva e só me foi entregue um 
O que eu faço agora para pegar o produto faltante ?",0
Pol favol plocular outlo tladutô. Poltugês não tá facil na caixinha. ,2
nada a acrecentar,0
Minha opinião é que a empresa deveria informar todos os rastreamentos . uma vez que fiz 1 pedido com 03 unidades . sendo que recebi só o primeiro rastreamento que continha 01 unidade. entrei em pânico,4
"Acabei de receber o produto, porem quando abri a caixa, o produto estava rachado e o conteúdo todo espalhado, o produto é adubo químico, com a embalagem estourada será difícil não empedrar!!
",2
"O produto apresentou problema no cabo de alimentação de energia, o mesmo liga e desliga diversas vezes durante o uso, nem pudemos testar ele na verdade, optamos por devolvê-lo, infelizmente!",0
"Entrega antes da data prevista,produto correto, recomendo :)",3
Super Rápido.,1
Um dos pes da pelúcia veio com uma mancha escura de sujeira. No mais o produto está em boas condições. ,1
Tapete grande e liiiiindoo demais. Gateiros irão adorar. A entrega foi meio conturbada pois deixaram nos correios para eu buscar. Mas tudo perfeito. Vale a pena. Lindooo!!!,2
É uma ótima loja para compra vocês estão de parabéns,1
Sempre fui muito bem atendido.Recomendo!!!,1
recebi o produto no prazo de entrega só que o bico de engate veio rachado,3
Adorei e ainda chegou antes da hora.,1
Preciso resolver um.problema comprei dois produtos mais recebi apenas um,0
Não dispõe da modalidade expressa. Aguardo minha encomenda há quase 1 mês!,0
Meu produto consta como entregue mais ele ainda não foi recebido.,0
"Bom atendimento de rastreabilidade.
Prazo excelente.",1
NOTA FISCAL E MERCADORIA NÃO CORRESPONDE AO PRODUTO DO PEDIDO,0
"Não estou satisfeita, pois ainda não recebi o produto.",0
Amei o produto! Excelente qualidade. ,1
"Foi entregue dentro do prazo estabelecido , mas, este prazo é muito longo.",3
Até a presente data 06.04.18 sendo o prazo de entrega 02.04.18,3
"só recebi um dos produtos, quando na verdade eu pedi dois ",0
"ótimo produto, bom preço e a entrega , excelente como sempre. As lannister e seus parceiros são os melhores ! ",1
Atendimento perfeito. obrigada,1
o produto confere com todas as descrições ...meu filho amou....,1
"Recebi a escova já testei, porém a potência dela é muito baixa mesmo na alta intensidade... Decepção total! Eu achei que fosse da marca ufree. Mas não me satisfez! E sobre a entrega veio tudo certinho",2
"Gostei muito do produto e a entrega me surpreendeu, 10 dias antes do prazo. Aprovado.",3
Comprei um produto e foi entregue outro,0
Agilidade no envio.,0
Gostei muito do produtor ,1
Produto de qualidade com um ótimo custo beneficio ,1
"Bom dia!
O produto chegou corretamente, mas poderia ter vindo com embalagem de presente.
",1
Não funciona. Qualidade muito ruim,2
Muy hermosa.,1
perfeita compra e atendimento,1
A peca veio com defeito.,2
"Eu comprei para chegar na minha casa e não no correio.O problema é os parceiros da baratheon.minha avaliação é ruim, porque os parceiros da baratheon não está cumprindo a entrega no prazo.
",0
O controle está com problemas e fiz a devolução do mesmo e estou sem reposta a duas semanas ,0
Ótimo produto,1
Comprei um produto e empresa enviou outro similar e mais barato. Entrei em contato e não responderam nada sobre a divergência.,4
"A película dizia que era do Samsung S8 Plus mas na verdade coloquei e ficou totalmente fora de padrão, me decepcionei pois ficou horrível",2
Tudo conforme anunciado.,1
Produto excelente,1
Entrega antes do praço estao de parabéns,3
Perfeito o produto ,1
"produto entregue, mais os vendedores deveriam ser mais atenciosos.",1
"A única coisa que achei desnecessária é que comprei duas toucas e elas vieram em duas embalagens, com entregas em dias diferentes. ",2
Pedido chegou de acordo! ,1
Não comprem nesse site,0
produto bom e entregue no prazo recomendo,3
"Tudo dentro do prazo, parabéns!!!!",3
"Mais rápido que o imaginado. 
Não tem frescura de entregar na favela
",1
Gosto muito do baratheon ja sou cliente obrigado,0
"A mochila chegou bem antes do prazo, é exatamente como na descrição, amei!!",1
bom produto.,1
Bolsa maravilhosaaaa!!!!,1
A loja atendeu a expectativa e o produto é de alta qualidade. Recomendo a todos ,1
Gostei muito pois chegou antes do prazo marcado.,1
"Recomendo!
Valeu
Beijo",2
"Compra efetuada através do pedido nr. 02-662562386, em 28/03/2018. Pedido POSTADO, em 01/03/2018, 20:12h, com ocorrência de entrega, de 15/03/2018, 18:31h ; NÃO RECEBIDO ATÉ O MOMENTO.",0
Excelente,1
"Boa noite 

ao invés do meu quadro eu recebi um jogo de poker! Peço que resolvam o problema o qto antes.",0
"Só há fatos positivos, não houve transtornos.",0
A loja pediu um prazo que eu considero muito longo para entrega e ainda assim não cumpriu,0
"Meu cadastro estava incorreto e só vi após a confirmação do pedido. Alterei no sistema meu cadastro e estou em contato via site e telefone desde 27/02/18. Até agora não recebi esse pedido, 3 cartuchos",4
O Produto enviado foi outro inferior ao vendido.,0
AINDA NÃO RECEBI O PRODUTO E O STATUS DIZ QUE FOI ENTREGUE. ESSA É A 4A. RECLAMAÇÃO. NENHUMA FOI RESPONDIDA.,4
"Recebido no prazo, parabéns pelo atendimento.",3
"A entrega não foi concluída e não tive uma posição da loja ainda, até o momento aguardo respostas do fornecedor.",4
Gostaria de saber se tenho que mandar amola poos veio sem corte,0
O produto descreve que a caixa do relogio é metal e o vidro cristal mineral e não é a caixa é resina cromada e o vidro é acrílico.,2
"A mochila é linda e de material de ótima qualidade, meu filho amou",1
Ótima loja! Sempre respondendo o produto e dentro do prazo. ,3
O produto aparenta não ter o mesmo tamanho anunciado,2
"Boa tarde, estou muito decepcionada com está compra tendo em vista que até hoje eu não recebi a mercadoria. Vou acabar entrando com uma medida processual, infelizmente.",0
"Meio demorado mas dented do prazo, ou seja prazo longo... Mas veio TD certinho",1
lannister ótima mais o produto é péssimo! Descartável. Quebrou no dia que foi montado. Não recomendo a ninguém. ,0
o produto satisfez a minha espectativa,0
Faltou 1 luminária. Estou aguardando o envio.,0
Muito bom,1
Bem rápido. ,1
A pintura da moldura chegou descascada.,3
boa,1
Rápido com a entrega. E halteres bom material,1
"O produto ainda não chegou em minhas mãos, peço que verifiquem com os correios aonde foi entregue e quem recebeu.",0
Produto de qualidade e entregue super rápido ,1
Muito bom,1
"ola pessoal nao entendo porque recebi so os tapetes menos as calhas , ate a presente data 
vamos solucionar isso o mais rapido possivel ",0
"Qanto a maquina de tosa recebi super rapido,porem fiz junto na mesma data o pedido do cortador de unha.O qual foi cobrado na mesma fatura com o mesmo cartão de crédito,porem até a presente data não.",0
Poderia entregar mais rapido,1
Produto entregue no prazo e de qualidade. ,3
5,1
nononono,1
Pelo preço vale a pena!,2
Entrega rápida e produto correto.,3
"Só gostaria de saber porque foi cobrado um frete no valor de R$ 54,40?",2
Compraria novamente pq cumprem com o prazo de entrega e os produtos vem super embalados ,1
Satisfeita com o produto e a entrega.,1
Comprei dois produtos e só entregou um.,0
Excelente atendimento! Totalmente confiável!,1
Recebi o produto.,0
produto entregue conf.descrito no site.recomendo,1
ATRASO NA ENTREGA,1
"Algo aconteceu errado, pois não recebi estes itens. Contudo, já recebi outros itens que comprei na mesma ocasião.
Aguardo um retorno.",4
ok,1
Nao tenho o q dizer agora,0
A bolsa de cozimento rápido não foi entregue e no site consta q foi enviado os dois produtos!,0
"O produto foi entregue no último dia do prazo, ótimo produto.",3
Não recebi o produto ,0
"Parabens targaryen,compraria outros produtos e enficaria para amigos,só uma coisa o frete que achei caro..",2
"Gosto muito de compra nas logas lannister, entregam rápido, recomendo.",1
Um dos relogios viram com defeito preciso fazer a troca. ,2
Esperando solução!,0
MUITO BOM,1
entregou antes do tempo. produto como esperado ,3
Poderia ter recebido o produto na loja a 50 metros de minha residência.,2
Ultimamente estão atrasando muito as entregas,1
sem conseguir acessar a área de cancelamento do pedido,0
Aparentemente tudo ok não usei ainda espero que seja boa tanto quanto é bonita,1
"Produto ainda não foi entregue, por isso não tenho condições de opiniar.",0
PRODUTO ENTREGUE CONFORME O COMBINADO,1
" Muito bonito , acabamento excelente. Deu um toque de classe à minha cozinha.",1
"Paguei pelo Kit completo:shampoo,condicionador e ativador de cachos e recebi apenas o ativador de cachos,isso tá errado
",0
"Gostamos muito do produto, preço super competitivo e entrega rápida. Recomendamos!!!",1
"Muito bom , chegou super rápido.",1
"Não é muito grande, mais é lindo, do msm jeito da foto",2
"recebi a placa, já substituí e funciona corretamente",1
"Diferente de pedidos anteriores, o presente foi entregue no prazo previsto, não obstante o relógio adquirido - bulova marine star - ser bem menor do que apresentado na internet. Porém, estou satisfeit",1
Faltou 1 peça ,2
"Produto bom, atendeu minhas expectativas. Obrigado.",1
Pedido foi cancelado e substituído por outro do mesmo lojista que não criou dificuldades e atendeu o solicitado.,0
Gostei muito do produto.Atendeu minhas expectativas.Recomendo.,1
Excelente,1
"Preciso até o dia 20 de fecereiro da compra, pois meu fulho vai nascer e a data era dia 9 da entrega",0
Gostei muito perfeito ,1
Foi bem rápido parabéns ,1
"Simplesmente ótimo, como sempre as entregas são muito rápidas além do que posso imaginar.",1
A bolsa tira colo naltika não veio,2
"Produto muito bom,recomendo 
Entrega super rápida.",1
Comprei o produto em 20/02/2017; o prazo para entrega era até 17/03: hoje é 21/03 e ainda não recebi.,4
Atençao completa adorei quando abri e ja estava embrulhado para presente.,0
Vocês deveria não cobrar a taxa de entrega pois eu tive que ir retirar o produto no correio. No qual eu tive que pagar 15 reais de Uber para ir retirar e mais 12 reais para voltar para minha casa,2
Só achei o tamanho do saco menor do que o original que vem no aspirador,2
Não recebi o produto da targaryen e já foi debitado do meu cartão de crédito. Quero meu dinheiro de volta !,4
"Está mercadoria foi pedida duas vezes por engano. Pedi o cancelamento de um deles, porém não foi efetivado e não me deram resposta. Resultado estou com 6 peças idênticas do produto.
Fiquei indignada.",4
Gostei da loja.entregaram muito antes do prazo. Vou comprar mais. Aprovado,1
Atendeu nossas necessidades.,1
"O produto chegou mal embalado, caixa rasgada e molhada, possui defeitos na costura e tem um péssimo ajuste no banco do veículo (Voyage G6). Não recomendo!!",2
Nota 10,1
Demora na entrega,1
Bom,1
o atendimento foi muito bom e o produto foi entregue antes da data prevista.,3
Achei o.produto otimo Super recomendo,1
Estou extremamente insastifita até agora meu protudo não chegou e Nei mim manda fala nada a respeito disso não pensava que era asi,4
Ótima loção para o corpo!,1
"Não tenho do que reclamar,recebi no prazo estipulado e o produto foi o que eu havia pedido.",0
"Não gostei, pois não chegou devido alguns problemas. 
Quero meu dinheiro de volta.",0
Tudo ok,1
Entrega antes do combinado. Sem problemas.,3
Foi uma ótima compra! Chegou antes mesmo do prazo e o produto é igual o que estava no anúncio. Correspondeu as expectativas!,1
Produto com qualidade,1
Muito bom! ,1
"Exatamente como esperava amo comprar pelo baratheon , chegou bem antes do previsto ",3
otimo atendimento recomendo para todos efetuar compra no site da lojas lannister ,1
"Meu produto não foi entregue, sem me da nenhuma informação. Cancelaram meu pedido sem me informar de nada.Nao gostei",4
Muito bom,1
"Sempre comprei pela lannister.com e nunca tive problemas. Desta vez, acredito que a transportadora deixou a desejar, mas quem deve resolver o meu problema é a lannister.com.",0
