comment,cluster
Recebi o produto gostei muito ,0
entrega 14 dias antes do prazo estabelecido,2
Bom atendimento e entrega correta,0
"Produto chegou antes do prazo estipulado. Ótima qualidade, excelente.",2
Produto de ótima qualidade ...recebi 10 dias antes do prazo. ,2
Produto entregue conforme expectativa. Muito bom!,0
"Lindos. 
Acabamento incrivel, muiro macios e super em conta.",0
Nada a reclamar ,3
"Estou ainda esperando, por favor me ajude ai",0
Parabéns pelo atendimento e pelo produto maravilhoso.,0
O produto chegou muito rápido! E super bem embalado.,2
Ótimo ,0
"O produto chegou em perfeitas condições e dentro do prazo. Além disso, havia um brinde super útil da loja dentro da embalagem. Adorei!",2
"Apesar do atraso, recomendo sim.",0
JÁ PASSOU DO PRAZO DE ENTREGA.,2
"produto de ótima qualidade, acompanhado por um estojo lindo, recomendo.",0
"gostei, bem made in China mas ta valendo",0
"RECEBI OS PRODUTOS, POREM NÃO VEIO COMO PEDI. PEDI LENÇOL DE ALGODAO, 170 FIOS, E CHEGOU 100% POLYESTER",3
" cuba chegou aqui toda quebrada, numa cx de papelao fininha sem proteçao Nao foi entregue por transport e sim pelo carteiro que nem sabia que era algo frágil, terrível. Nao comprem, baixa qualidade",3
O produto nâo foi entregue.,2
Só achei muito demorada a entrega. Porém dentro do prazo,0
Excelente ,0
Atraso na entrega nunca é bom sinal. ,3
sim,0
Só recebi um dos produtos comprados,3
Obrigada pela entrega do produto antes do prazo. Chegou em perfeito estado. Muito agradecida.,2
Pedido recebido dentro do prazo e conforme solicitado!,3
"O produto veio correto, estampas e acabamento perfeitos...
Acho que o forro deixa um pouco a desejar, mas pelo preço acho que recebi um produto justo.",4
"Recebi a mercadoria 4 dias após a compra,Show de bola!!!!",3
"UMA BOSTA NAO ENTREGA, E NAO FAZ ESTORNO DO VALOR.. VOU TER QUE ENTRAR COM UM PROCESSO CONTRA lannister",1
"Na especificação dizia caixa e pulseira do relógio em aço inox, no entanto a caixa veio em resina. Por isso dei 4 estrelas. ",4
prazo de entrega e produto excelente,2
"Produto de baixa qualidade, não protege o computador em nada, é quase como um tecido, muito fino pra proteger o notebook de um eventual impacto, que deveria ser a função do produto.",4
Bom...Pensei que ia ser entregue mais rápido mas foi dentro do prazo(afinal o prazo é bem longo),0
"Fico grato pelo atendimento na loja e principalmente no tempo de espera estabelido pela loja, ja é a terceira vez que compro no saite da loja e não tive nenhum transtorno com a entrega ,grato.👍",3
"muito bom, entrega muito rapida parabéns.",0
Comprei dois travesseiros e só recebi um. Não consigo falar no canal de atendimento.,1
"COMPREI UM MODELO, MANDARAM O ANTIGO, QUERO A TROCA ",4
Ótimo produto . Recebi certinho . Recomendo ,0
Ok,0
Excelente.,0
Recomendo. Chegou rápido e amei o rádio! ,0
"Este produto veio certo, mas comprei uma coifa e quero devolver e não estou conseguindo. Não estou tendo assistência ",3
"Minha entrega voltou estou com dificuldades de recebe-la novamente.
Motivo foi digitado numero errado do predio para a entrega.",3
Ok,0
produto bom,0
"Relógio muito bonito. Estiloso, é um modelo moderno. E clássico e esportivo ao mesmo tempo. Eu recomendo.",4
"Produto bom! Como mostra no anúncio. Só esperei que o produto fosse de uma qualidade melhor, me refiro ao material. Lindo e bonito, mas o material é fino! Mas pelo preço compensa.",0
"A loja mantém a venda de produtor que ela n tem no estoque. Era presente de dia das mães. E o pior, a gente compra, eles dizem q n tem o produto mas só deixa cancelar depois q estoura o prazo. Lixo!",3
Estão de parabens..,0
PRODUTO DEVOLVIDO AGUARDANDO O ESTORNO DO CARTÃO,3
Muito bom ,0
Muito Lindas É muito funcifuncional 👏😍,0
"PEDIDO 03-497913106
A entrega ocorreu com atraso e DE FORMA PARCIAL, ou seja, apenas 01 unidade do produto chegou sendo que foi adquirido 02 unidades. Produto de alto valor agregado. Aguardo retorno.",3
ENTREGARAM O LIVRO ERRADO NÃO CONSIGO CONTACTAR NINGUÉM DA lannister. O SISTEMA NÃO ACEITA QUANDO TENTO CADASTRAR A TROCA PELO LIVRO CORRETO. ENTREM EM CONTATO COMIGO!!,1
"Ótima entrega é produto de qualidade.
",2
"Ameiii o produto, já tinha tido outra antes!!",0
Deixa o cabelo brilhoso. O creme de pentear e uma maravilha,4
"Veio bem antes do prazo, o teclado e o mouse funcionam na minha tv smart 4k da Samsung. Uma maravilha!",0
"Muito satisfeita, chegou antes do prazo ",2
"Nas compras pelo site da lannister.com, sempre fui bem atendido e com entrega garantida dentro do prazo estipulado.",2
"O produto não tem nada a ver com as fotos do site , não recomendo de forma alguma",4
"Eu não recebi o produto ""Adaptador Otg USB Tipo C Type C Moto Z Oneplus 3 Zenfone 3""",3
"Adorei a compra, entrega super rápida.",0
Sempre compro a até entao não tenho tido problemas.,3
"Quero adquirir a mesmo produto em mais duas(02) unidades, é possível avisar-me .
agradeço",3
"SUPER RECOMENDO, A ENTREGA FOI RAPIDÍSSIMA, LINDO RELÓGIO.",0
Nota 10,0
Muito Rápido a entrega. Paguei o boleto no dia do pedido e no outro dia o produto já estava em casa. Triciclo muito bom! Conforme o esperado. ,3
"Produto perfeito, ótima qualidade excelente prazo de entrega..",2
Achei muito fino o tecido,4
"por enquanto, não recebi minha encomenda apesar de estar indicado no rastreio que ja foi entregue.",3
Bom custo benefício.,0
TUDO CERTO.,0
O produto não me foi entregue e consta como sendo.,3
"ninguem dar uma explicaçao eu nao seio ok fazer esta muito trasado,",3
Produto correto. Sempre cumpre o prazo de entrega. ,2
Recebi o produto antecipadamente da data programada e o mesmo estava perfeitamente conforme a descrição anunciada. ,0
"O produto que chegou é muito bom não vou trocar ,mas não foi o que eu escolhi a cor veio errada e com algumas partes estão diferentes da descrição.",4
"Comprei duas manta so foi entregue uma,e na nota fiscal veio emitida as 2 manta king",3
Excelente.,0
"Ótimo chegou antes da data combinada, super bem embalado, produto de qualidade e preço justo, só o frete meio caro kkkk. Foi minha primeira compra adorei e recomendo.",0
"Deu tudo certo, houve só uma demora dos correios",0
AINDA NÃO RECEBI A MERCADORIA,3
Recebi apenas um kit e no status está como recebi os dois sendo que não ,3
"Entrega rápida, profuto devidamente embalado.
Produto ok e acompanha pilha.",0
"Logística ótima entregue antes do prazo previsto, estou satisfeito. ",2
"Produto entregue no prazo, porém sem manual ou orientação como configurar. Procurei instruções na internet e ainda assim o controle não funciona para o modelo de TV a que se destina. Não consigo usar!",3
 PRODUTO ENTREGUE CONFORME ANUNCIADO.,0
"Comprei 2 capas de travesseiro e um de colchão, mas chegou apenas 1 capa de travesseiro",4
"9 dos 10 produtos chegaram conforme pedido, porém um veio com a tampinha muito maior e portanto não encaixa no frasco.",4
e otima loja ok,0
demorou demais para me avisar que o produto está indisponível!!!,3
"O relógio parece aqueles vendidos na 25 de março, muito simples, vem em uma embalagem qualquer e a imagem de dentro do gato é desbotada e opaca. ",4
"Muito boa a calça, costura e cortes perfeitos",0
Chegou no prazo a mercadoria,2
Gostei do produto e era o esperado ,0
Tamanho maior do que imaginei e material de boa qualidade. Superou as minhas expectativas,4
Adorei!! Perfeito!!,0
"entrega rápida, e atendimento excelente ",0
A base é pequena. Não sei se um bauleto ficará firme.,4
"Não gostei do produto, solicitei a devolução pelo site da lannister, informaram que em 48 horas iriam dar o retorno e até o momento ninguém se manifestou. Quero devolver o produto.",1
"Bom dia 
A bolsa veio em ótimo estado, porém em uma bolsa somente um zíper veio diferente dos outros da bolsa!
A outra bolsa veio tudo ok !!!!",4
muito bom comprar na loja produto entregue certo e facil acesso a fazer cadastro,0
Comprei um produto e vocês me entregaram outro.,3
otimo produto,0
"Não recebi meu produto, não me dizem o q aconteceu, so tenho e-mail dos correios dizendo q meu produto não chegou em Fortaleza, ja tenho 2 protocolos abertos e não tenho respostas.",1
Achei a pulseira um pouco fraca. Mas fora isso ele é um produto bom sim. Levinho que nem sente estar de relógio.,4
"Foi rápido, antes do esperado, estou muito feliz com a compra, parabéns à todos.",0
Peço um produto por um código e vem outro totalmente diferente.,4
"Não entregaram o produto que comprei. Entregaram outro de outro modelo, o que não me serve",3
Rápida entrega excelente produto ,0
Só veio 1 peça. Eu encomendei 2 peças! Quando receberei a 2 peça ???!!! Fui ao Rio exclusivamente para pegá-la. Estou decepcionado!,4
Ótimo adorei o produto. ,0
"muito bom, super recomendo. Chegou antes do prazo",2
entrega muito atrasada.,0
"Infelizmente o relógio não é original, achei uma propaganda enganosa.",4
Recebi antes do prazo o produto veio exatamente como descrito na publicação. Obrigada.,0
"Não existe água perfumada no frasco, existe álcool perfumado, não recomendo!",3
Tudo certo. Entregue antes do previsto. Recomendo,2
"Comprei e não recebi, tá se tornando rotina, vocês vão perder seus clientes ",3
Super recomendo ,0
"não posso avaliar o produto pois ainda nao usei, mas os prazos foram cumpridos na entrega",3
BOM O PRODUTO,0
"Produto excelente! Entrega antes do prazo, em perfeitas condições! Lindo! ",2
"Entrega antes da data, muito bom",2
"Excelente produto, e recebi antes do prazo.",2
"Comprei duas unidades do produto, mas no pacote só veio uma.",4
Compro há vários anos no site do stark e nunca tive problemas,3
Totalmente fora do prazo. Não entregaram meu produto ainda!,3
Até agora não tive problemas com entrega.Compro pelo site não é a primeira vez e sempre fui bem acompanhada.,3
Pedido entregue antes do prazo e veio certinho bem o que eu imaginava.,2
"Comprei nesta loja, mas estou decepcionada com está loja, pois mandei vários e-mails, porque comprei o cobertor no tamanho King e mandaram no tamanho casal, estou decepcionada com esta compra.",3
"PRODUTO MUITO BOM, ENTREGUE ANTES DO PRAZO.",2
Muito bom adorei,0
Produto não foi entregue no prazo e nem recebi um satisfação.,3
BOM ,0
" enviaram um email falando que não tinham no estoque, eles deveriam confirmar se tinham ou não no estoque no momento da compra e não depois que efetuei o pagamento.Falta de organização no estoque",1
recomendo,0
Comprei o produto de uma cor e me enviaram de outra cor.,4
"Recebi 12 dias antes do prazo, e muito bem empacotado. 
",2
"Produto lindo,chegou Td certinho",0
"O produto voltou, por motivo do endereço, esta incorreto. Já paguei a conta, e até agora não entraram em contato para alterar o endereço.",1
Produto chegou certinho e antes do prazo.,2
"Fiz a compra pensando que era bonecos originais e pra minha surpresa era da China,não gostei e quero a troca ou dinheiro de volta não descrição não diz a fabricação do brinquedo",3
"O tempo previsto para a entrega do produto dava para colocá-lo num lombo de burro e chegaria no prazo. Mesmo assim não cumpriram o prometido. Ridículo, sem desculpas. Péssimo serviço. Melhorem!!!!!!!!",0
Tudo correto com minha compra...,0
"Excelente o produto, curti o design, prazo de entrega ótimo ( dois dias úteis ), eu recomendo com certeza. ",2
Adoro comprar nesta loja sempre responsável e competente,0
amei o site da loja ,0
Produto excelente,0
Não recebi o produto ainda,3
GOSTEI MUITO,0
Acima da expectativa,0
"o batedor foi entregue,porém o cartucho da impressora ainda não",3
AGUARDANDO A ENTREGA NO ENDEREÇO INFORMADO.,3
"Muito satisfeito com o produto.
Entrega foi feita bem antes do prazo",2
"Super recomendo, ótimo produto, chegou bem antes do prazo, e tudo é informado peli site.",2
"O produto veio dentro do prazo e está funcionando normalmente, todavia, veio faltando um dos pés de borracha do produto.",0
Excelente,0
Excelente,0
Os remédios são bons e os potes chegaram bem embalados. Recomendo.,2
"A composição desse produto comprado, não não é a fórmula original...
Quando fiz o pedido achei que era a fórmula original..
Depois que recebi vi que não era..por isso eu quero devolvê-lo e o estorno",3
"Solicitei o cancelamento do produto, porém mesmo assim foi entregue e recebido pela portaria do meu prédio. Me recuso a ter o trabalho de postar no correio.",3
"Veio outra Almofada Shiatzu .De outra marca ,mais barata .",4
Achei a entrega um pouco demorada. ,4
"Foi entregue no prazo,produto entregue igualzinho que eu comprei o vendedor é muito responsável ,o produto com muita qualidade e lindooooooo😍 Amei ",0
Produto maravilhoso. Entrega antes do prometido. Recomendo.,2
Bom,0
Produto prático e uma ótima opção para liberar espaço no guarda-roupa. ,0
Veio uma corrente repetida ,4
gosto de comprar nessa loja tenho sido bem atendido.,3
Gostei muito ,0
"Produto chegou dentro do prazo.
Produto bom, bem embalado.
Porém, o prazo de entrega do produto era até dia 07/02, ou seja, do dia 10/01, até 07/02, mas chegou dia 30/01.
Um transportadora agilizar",2
